Id,Title,Price,Square,District,City,Date
1439567,"Cho thuê phòng, Quận 9,đường Trương Văn Thành",2.1 Triệu/tháng ,14m²,Quận 9,Hồ Chí Minh,"
22/02/2019 "
1439578,"Cho SV nữ thuê phòng trọ 534 đường Lê Quang Sung, P.9, 2,5tr/tháng",2.5 Triệu/tháng ,12m²,Quận 6,Hồ Chí Minh,"
22/02/2019 "
1439599,"Cho thuê phòng mới xây Lê Văn Lương quận 7, giờ giấc tự do",4 Triệu/tháng ,20m²,Quận 7,Hồ Chí Minh,"
22/02/2019 "
1439601,Hiện tại vì phòng mi có 1 bạn nữ chuyển đi nên mi rất cần 1 bạn nữ vào ở ghép,0.8 Triệu/tháng ,25m²,Tân Phú,Hồ Chí Minh,"
22/02/2019 "
1439472,"Share phòng cho nữ ở đầy đủ tiện nghi tai CHCC Phú Mỹ Hưng 3,5 triệu/tháng",3.5 Triệu/tháng ,118m²,Quận 7,Hồ Chí Minh,"
22/02/2019 "
1439462,"Cho thuê phòng trọ Thủ Đức gần trường đh Luật giá 2tr, phòng rộng 20m2.",2 Triệu/tháng ,20m²,Thủ Đức,Hồ Chí Minh,"
21/02/2019 "
1426073,Phòng trọ cho thuê Bình Thạnh 3tr/tháng gần hàng xanh,3 Triệu/tháng ,20m²,Bình Thạnh,Hồ Chí Minh,"
31/01/2019 "
1426076,"Phòng trọ Tân Bình, có máy lạnh, giờ giấc tự do giá 3,2tr/tháng",3.2 Triệu/tháng ,20m²,Tân Bình,Hồ Chí Minh,"
31/01/2019 "
1426062,Cho thuê nhà trọ khu biệt thự tại: 474/4 Trần Hưng Đạo - Quận 5- TPHCM ,3 Triệu/tháng ,25m²,Quận 5,Hồ Chí Minh,"
30/01/2019 "
1426019,"Phòng trọ xinh, sạch sẽ toilet riêng, giá sinh viên, đ.Nguyễn Sơn, Phú Thọ Hòa",2 Triệu/tháng ,25m²,Tân Phú,Hồ Chí Minh,"
29/01/2019 "
1426031,"Cho thuê phòng chung cư cao cấp đường Tản Đà,quận 5 giá 6,5 triệu (gặp Tuấn) ",6.5 Triệu/tháng ,25m²,Quận 5,Hồ Chí Minh,"
29/01/2019 "
1425994,"Cho thuê phòng trọ đương Bùi Đình Tuý, khu vực an ninh",3.2 Triệu/tháng ,20m²,Bình Thạnh,Hồ Chí Minh,"
28/01/2019 "
1244670,"Chính chủ cho thuê 2 phòng trọ rộng rãi thoáng mát, quận Tân Bình, HCM",3.2 Triệu/tháng ,20m²,Tân Bình,Hồ Chí Minh,"
18/01/2019 "
1382661,Cho thuê Phòng đủ nội thất đường Phan Văn Hân P25 Bình Thạnh,5.5 Triệu/tháng ,25m²,Bình Thạnh,Hồ Chí Minh,"
12/01/2019 "
1383512,"Cho thuê phòng trọ gần chợ, trường học, siêu thị khu an ninh",3 Triệu/tháng ,30m²,Quận 7,Hồ Chí Minh,"
12/01/2019 "
1375555,Phòng trọ đẹp mới xây diện tích 35m2 có nội thất Quận Tân Phú ,3.6 Triệu/tháng ,35m²,Tân Phú,Hồ Chí Minh,"
11/01/2019 "
1355638,"Phòng trọ khu dân cư Nam Hùng Vương, 28m2 - 2 triệu –P. An lạc - Bình Tân- HCM.",2 Triệu/tháng ,28m²,Bình Tân,Hồ Chí Minh,"
08/01/2019 "
1348114,"Cho thuê phòng trọ mới xây đường Nguyễn Thị Thập, phường Bình Thuận, quận 7",3 Triệu/tháng ,20m²,Quận 7,Hồ Chí Minh,"
06/01/2019 "
1348351,"Cho thuê phòng full nội thất, mới xây 100 % phường 4, quận 4, Hồ Chí Minh",4.5 Triệu/tháng ,20m²,Quận 4,Hồ Chí Minh,"
06/01/2019 "
1343666,Cho thuê phòng máy lạnh quận 4 gần galaxy 9 đường Nguyễn Khoái,3.5 Triệu/tháng ,20m²,Quận 4,Hồ Chí Minh,"
05/01/2019 "
1340873,Cho sinh viên thuê phòng trọ diện tích 24m2 quận 9 ưu tiên nữ,1.6 Triệu/tháng ,24m²,Quận 9,Hồ Chí Minh,"
04/01/2019 "
1323006,Phòng trọ sang đẹp diện tích 15m2 đường Pasteur quận 3 giá tốt,3.2 Triệu/tháng ,15m²,Quận 3,Hồ Chí Minh,"
02/01/2019 "
1326590,"Cho thuê phòng trọ 113/4/108 đường Võ Duy Ninh, Phường 22, quận Bình Thạnh",4.5 Triệu/tháng ,15m²,Bình Thạnh,Hồ Chí Minh,"
02/01/2019 "
1317534,"Cho nữ ở ghép đường số 79, phường Tân Quy, quận 7, Hồ Chí Minh",1 Triệu/tháng ,20m²,Quận 7,Hồ Chí Minh,"
31/12/2018 "
1316114,"Cho nữ thuê phòng và ở ghép đường Phan Đình Phùng, Phú Nhuận, Hồ Chí Minh",3 Triệu/tháng ,10m²,Phú Nhuận,Hồ Chí Minh,"
30/12/2018 "
1315583,"Phòng trọ cho nữ thuê phường Phú Trung, Tân Phú, Hồ Chí Minh",1.6 Triệu/tháng ,20m²,Tân Phú,Hồ Chí Minh,"
30/12/2018 "
1305807,"Phòng cao cấp full nội thất Tô Hiến Thành, Quận 10",6.5 Triệu/tháng ,30m²,Quận 10,Hồ Chí Minh,"
28/12/2018 "
1283030,"Cho thuê phòng trò giá bình dân đường Lê Văn Sỹ, Phường 10, quận Phú Nhuận",1.9 Triệu/tháng ,20m²,Phú Nhuận,Hồ Chí Minh,"
24/12/2018 "
1277192,"Cho thuê phòng trọ KTX , đủ tiện nghi,Cộng Hòa và Bảy Hiền chỉ từ 900k",1 Triệu/tháng ,20m²,Tân Bình,Hồ Chí Minh,"
23/12/2018 "
1275601,Cho thuê phòng trọ máy lạnh có nội thất Quận Tân Phú ,3.7 Triệu/tháng ,30m²,Tân Phú,Hồ Chí Minh,"
23/12/2018 "
1264150,Cho thuê phòng trọ sạch sẽ thoáng mát - Tôn Thất Thuyết quận 4,2.5 Triệu/tháng ,20m²,Quận 4,Hồ Chí Minh,"
21/12/2018 "
1258943,"Phòng Huỳnh Văn Bánh, giờ giấc tự do, thoải mái, xem là thích",3.5 Triệu/tháng ,22m²,Phú Nhuận,Hồ Chí Minh,"
20/12/2018  "
1247426,Cho thuê Phòng trọ cao cấp ngã tư Phú Nhuận 3tr/tháng,3 Triệu/tháng ,13m²,Phú Nhuận,Hồ Chí Minh,"
18/12/2018 "
1233467,Cho thuê phòng 35m2 thoáng mát giờ giấc tự do chính chủ quận Phú Nhuận,4 Triệu/tháng ,35m²,Phú Nhuận,Hồ Chí Minh,"
17/12/2018 "
1231705,"Cho thuê phòng trọ Xô Viết Nghệ Tĩnh, quận Bình Thạnh",3.2 Triệu/tháng ,20m²,Bình Thạnh,Hồ Chí Minh,"
16/12/2018 "
1230228,"Cho nữ thuê phòng tại đường Nguyễn Đình Chính, Phường 11, Phú Nhuận",2.5 Triệu/tháng ,16m²,Phú Nhuận,Hồ Chí Minh,"
15/12/2018 "
1227138,"Cho thuê phòng trọ giá rẻ tại 144/10A5 Điện Biên Phủ, P.25, Q.Bình Thạnh",3.5 Triệu/tháng ,25m²,Bình Thạnh,Hồ Chí Minh,"
14/12/2018 "
1226430,"Cho thuê phòng trọ mới xây đường Quang Trung, Phường 10, Gò Vấp",2 Triệu/tháng ,30m²,Gò Vấp,Hồ Chí Minh,"
14/12/2018 "
1207337,Cho thuê phòng trọ hợp đồng 6 tháng trở lên ,4 Triệu/tháng ,16m²,Tân Bình,Hồ Chí Minh,"
12/12/2018 "
1192497,"Cho thuê nhà nguyên căn quận 3 ,đường Nguyễn Đình Chiểu, Phường 4",35 Triệu/tháng ,200m²,Quận 3,Hồ Chí Minh,"
10/12/2018 "
1190518,Cho thuê phòng trọ diện tích 40m2 giá rẻ Bình Thạnh,3.5 Triệu/tháng ,40m²,Bình Thạnh,Hồ Chí Minh,"
10/12/2018 "
1190519,Cho thuê phòng trọ Bình Thạnh 35m2 đường Huỳnh Đình Hai,4 Triệu/tháng ,35m²,Bình Thạnh,Hồ Chí Minh,"
10/12/2018 "
1133593,Cho thuê phòng trọ ở quận Tân Bình giá rẻ diện tích 15m2,1.7 Triệu/tháng ,15m²,Tân Bình,Hồ Chí Minh,"
06/12/2018 "
1133629,Phòng trọ quận 3 gần quận 1 phòng cao cấp đầy đủ tiện nghi,5 Triệu/tháng ,18m²,Quận 3,Hồ Chí Minh,"
06/12/2018 "
1130759,"Phòng cho nữ ở giá rẻ tiện nghi Bình Thạnh, Hồ Chí Minh",3.5 Triệu/tháng ,20m²,Bình Thạnh,Hồ Chí Minh,"
01/12/2018 "
1123705,KTX cao cấp Bình Thạnh giảm giá mạnh ngay hôm nay,0.45 Triệu/tháng ,41m²,Bình Thạnh,Hồ Chí Minh,"
30/11/2018 "
1113828,"Cho thuê phòng cao cấp đường Đinh Bộ Lĩnh, quận Bình Thạnh",4 Triệu/tháng ,25m²,Bình Thạnh,Hồ Chí Minh,"
29/11/2018 "
1102382,Cho thuê nhà trọ dạng căn hộ mini cao cấp mới xây,6 Triệu/tháng ,21m²,Bình Thạnh,Hồ Chí Minh,"
27/11/2018 "
1094400,Cho thuê phòng quận 3 có lối đi riêng không va chạm ,4 Triệu/tháng ,3m²,Quận 3,Hồ Chí Minh,"
26/11/2018 "
1097179,Cho thuê phòng trọ tại khách sạn Hoa Đào 2.600.000 đ/tháng,2.6 Triệu/tháng ,16m²,Quận 7,Hồ Chí Minh,"
26/11/2018 "
1088439,Cho thuê phòng đầy đủ tiện nghi giá rẻ quận 11 TP.Hồ Chí Minh,3.5 Triệu/tháng ,50m²,Quận 11,Hồ Chí Minh,"
24/11/2018 "
1071197,Phòng trọ cao cấp đường Bình Quới quận Bình Thạnh,3 Triệu/tháng ,20m²,Bình Thạnh,Hồ Chí Minh,"
22/11/2018 "
1071295,Phòng trọ KTX cực sang chảnh cho sinh viên Bình Thạnh,1.6 Triệu/tháng ,30m²,Bình Thạnh,Hồ Chí Minh,"
22/11/2018 "
1063224,Cho sinh viên thuê ở ghép - Liên hệ : 090.848.9070 – mr. quý,1.3 Triệu/tháng ,40m²,Quận 3,Hồ Chí Minh,"
21/11/2018 "
723089,"Phòng trọ,căn hộ mini đầy đủ tiện nghi ngay trung tâm Q4 DT 70m2",6 Triệu/tháng ,70m²,Quận 4,Hồ Chí Minh,"
21/11/2018 "
1061454,"Cho thuê phòng trọ cao cấp, full nội thất đường Phan Tây Hồ",3.5 Triệu/tháng ,15m²,Phú Nhuận,Hồ Chí Minh,"
20/11/2018 "
1046850,"Dãy phòng trọ mới xây, an ninh, yên tĩnh, thoáng mát trung tâm Quận 9",1.8 Triệu/tháng ,18m²,Quận 9,Hồ Chí Minh,"
18/11/2018 "
910064,"Căn hộ mini 30m Đường Quách Văn Tuấn, Quận Tân Bình ",4.5 Triệu/tháng ,30m²,Tân Bình,Hồ Chí Minh,"
04/11/2018 "
910065,"Cho thuê phòng giá rẻ nghỉ đầy đủ tiện nghi 4,5tr/ tháng",4.5 Triệu/tháng ,20m²,Bình Thạnh,Hồ Chí Minh,"
04/11/2018 "
909946,"Phòng trọ xây mới kiểu căn hộ mini, gần ngã tư Hồng Lạc - Lạc Long Quân",4 Triệu/tháng ,32m²,Tân Bình,Hồ Chí Minh,"
03/11/2018 "
909764,"Cho thuê phòng trọ, giá 1,2tr , phòng 1 người, ở trung tâm thành phố",1.2 Triệu/tháng ,12m²,Quận 1,Hồ Chí Minh,"
01/11/2018 "
898488,"Phòng cho thuê đầy đủ tiện nghi 30m2 ngay Lotte Cộng Hòa, gần E-Town ",4.5 Triệu/tháng ,30m²,Tân Bình,Hồ Chí Minh,"
30/10/2018 "
907031,"Cho thuê phòng mới xây siêu cao cấp tại đường số 2, trường thọ thủ đức",2.7 Triệu/tháng,20 m²,Thủ Đức,Hồ Chí Minh,"
29/10/2018 "
908314,"Chính chủ cho thuê phòng đẹp 35m2 đường Trường Chinh, Tân Bình",5.5 Triệu/tháng,35 m²,Tân Bình,Hồ Chí Minh,"
29/10/2018 "
905784,Cho thuê phòng cao cấp tại 554/13 Phạm Văn Đồng,3.7 Triệu/tháng,17 m²,Bình Thạnh,Hồ Chí Minh,"
29/10/2018 "
907324,Cho thuê phòng trọ Quận Phú Nhuận 2.800.000 đ/tháng- 21 m2,2.8 Triệu/tháng ,21m²,Phú Nhuận,Hồ Chí Minh,"
29/10/2018 "
906571,"Phòng trọ có view bếp cực đẹp full nội thất Nguyễn Thái Sơn,Gò Vấp giá 5.5tr/th",5.5 Triệu/tháng,45 m²,Gò Vấp,Hồ Chí Minh,"
29/10/2018 "
868429,"Phòng cho thuê phòng quận 3, Cách Mạng Tháng Tám phường 11 quận 3 ngay trung tâm",3 Triệu/tháng ,45m²,Quận 3,Hồ Chí Minh,"
29/10/2018 "
908636,"Cho thuê phòng 15m2 tại Q1, TP. HCM",4 Triệu/tháng,15 m²,Quận 1,Hồ Chí Minh,"
29/10/2018 "
905566,Cho thuê căn hộ full nội thất 30m2 đường Xô Viết Nghệ Tĩnh gần cầu Thị Nghè giá 6tr LH:0907199636,6 Triệu/tháng,30 m²,Bình Thạnh,Hồ Chí Minh,"
29/10/2018  "
868453,"Cho 1 nam đã đi làm thuê phòng, Ở riêng chủ, phường Linh Xuân, Thủ Đức ",1.2 Triệu/tháng ,14m²,Thủ Đức,Hồ Chí Minh,"
29/10/2018 "
907880,"Phòng mới xây, nội thất mới tinh, kệ bếp đường Vĩnh Viễn, Q. 10 (chính Chủ)",5 Triệu/tháng,20 m²,Quận 10,Hồ Chí Minh,"
29/10/2018 "
908723,Chính chủ cho thuê phòng đẹp 25m2 đường Nguyễn Sỹ Sách Tân Bình,4 Triệu/tháng,25 m²,Tân Bình,Hồ Chí Minh,"
29/10/2018 "
908500,"Cho Thuê Phòng Trọ Giá Rẻ Đường Hoàng Hoa Thám,Phường 5,quận Bình Thạnh",3 Triệu/tháng,37 m²,Bình Thạnh,Hồ Chí Minh,"
29/10/2018 "
904424,"KTX giá rẻ 450k/th có máy lạnh, máy nước nóng, Wifi, đầy đủ tiện nghi tại Bình Thanh",4.5 Trăm nghìn/tháng,Không xác định,Bình Thạnh,Hồ Chí Minh,"
29/10/2018 "
907516,"Full nội thất . giá 2,7tr ,19m2 , tây thạnh ",2.7 Triệu/tháng,19 m²,Tân Phú,Hồ Chí Minh,"
29/10/2018 "
903689,GẤP GẤP! CHO THUÊ PHÒNG TRỌ ĐƯỜNG D2 P.25 BÌNH THẠNH.PHÒNG Ơ ĐC 4 NGƯỜI. LH:0909.505.752,4.5 Triệu/tháng,28 m²,Bình Thạnh,Hồ Chí Minh,"
28/10/2018 "
902417,"Phòng giá rẻ 2 triệu, cạnh BV Gia Định, lầu 4, wc ngoài phòng tầng trệt, có máy giặt, bảo vệ 24/24",2 Triệu/tháng,12 m²,Bình Thạnh,Hồ Chí Minh,"
28/10/2018 "
902960,"Phòng ở cao cấp ngay ngã tư Út Tịch và Hoàng Văn Thụ. Nội thất đầy đủ, giờ tự do, giá 5,5tr/tháng",5.5 Triệu/tháng,25 m²,Tân Bình,Hồ Chí Minh,"
28/10/2018 "
903240,Phòng trọ quận 7_4tr/tháng_Ban Công thoáng mát_4tr9_Full nội thất_ LH 0929272290,40 Trăm nghìn/tháng,25 m²,Quận 7,Hồ Chí Minh,"
28/10/2018 "
902989,"Cho thuê phòng trọ full nội thất 472/52 Cách Mạng Tháng Tám, Quận 3",5.1 Triệu/tháng,32 m²,Quận 3,Hồ Chí Minh,"
28/10/2018 "
903013,"Phòng rộng 20m2, có cửa sổ ban công thoáng mát, gần Hàng xanh, chợ Bà chiểu, chính chủ, ở liền",35 Trăm nghìn/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,"
28/10/2018 "
903557,Cho Thuê KTX Máy Lạnh Tại Q.10,4.5 Trăm nghìn/tháng,30 m²,Quận 10,Hồ Chí Minh,"
28/10/2018 "
902546,Phòng trọ ở ghép KTX gần ĐH Bách Khoa,4.5 Trăm nghìn/tháng,30 m²,Quận 10,Hồ Chí Minh,"
28/10/2018 "
903835,Cho thuê căn hộ đầy đủ nội thất ngay trung tâm Q1,7.5 Triệu/tháng,30 m²,Quận 1,Hồ Chí Minh,"
28/10/2018 "
902348,"Cho thuê phòng trọ tại 78/F7 Cộng Hòa, Tân Bình, gần bùng Binh Lăng Cha Cả, LH: 01699168376",2 Triệu/tháng,14 m²,Tân Bình,Hồ Chí Minh,"
28/10/2018 "
902024,"Nhà nguyên căn 7PN, 7WC ngay khu sân bay, khu văn phòng",19 Triệu/tháng,80 m²,Tân Bình,Hồ Chí Minh,"
27/10/2018 "
893445,"Cho thuê phòng đầy đủ tiện nghi CMT8, Quận 3",6.6 Triệu/tháng,25 m²,Quận 3,Hồ Chí Minh,"
26/10/2018 "
895251,"Cho thuê phòng thiết kế đẹp đầy đủ tiện nghi giờ giấc tự do, giá chỉ 4 triệu/tháng. LH 0909638485",4 Triệu/tháng,22 m²,Tân Bình,Hồ Chí Minh,"
26/10/2018 "
898339,Cho thuê phòng cạnh Quận 1 đủ tiện nghi,6 Triệu/tháng,27 m²,Bình Thạnh,Hồ Chí Minh,"
26/10/2018 "
898086,Phòng cho thuê gần sân bay Tân Sơn Nhất,5.5 Triệu/tháng,30 m²,Tân Bình,Hồ Chí Minh,"
26/10/2018 "
897071,"Cho thuê phòng nhỏ tại 406/25 Xô Viết Nghệ Tĩnh, P25, Q Bình Thạnh.",1 Triệu/tháng,Không xác định,Bình Thạnh,Hồ Chí Minh,"
26/10/2018 "
894777,"Cho Thuê Căn Hộ Đây Đủ Nội Thất Đường Mạc Đĩnh Chi, Q1, DT: 15m2, Giá 6.5 tr, Bao Điện Nước ",6.5 Triệu/tháng,15 m²,Quận 1,Hồ Chí Minh,"
26/10/2018 "
898378,"Phòng 4 triệu, DT 30m2 MT đường Hoàng Hoa Thám, Tân Bình",4 Triệu/tháng,30 m²,Tân Bình,Hồ Chí Minh,"
26/10/2018 "
900437,CHO THUÊ PHÒNG CAO CẤP FULL NỘI THẤT GẦN CẦU THAM LƯƠNG PHAN HUY ÍCH QUẬN TÂN BÌNH,4.5 Triệu/tháng,20 m²,Tân Bình,Hồ Chí Minh,"
26/10/2018 "
892507,Phòng trọ full hết nội thất cho thuê giá rẻ đường Nguyễn Thái Sơn quận Gò vấp giá chỉ 4.5tr/th,4.5 Triệu/tháng,28 m²,Gò Vấp,Hồ Chí Minh,"
26/10/2018 "
900188,"Phòng full nội thất, có bếp riêng, ngay Bùi Viện quận 1",7 Triệu/tháng,16 m²,Quận 1,Hồ Chí Minh,"
26/10/2018 "
898909,"Phòng cho thuê full nội thất ngay phố Tây Bùi Viện, quận 1",8.5 Triệu/tháng,24 m²,Quận 1,Hồ Chí Minh,"
26/10/2018 "
893024,"Căn hộ ban công cao cấp, full nội thất đường Phan Xích Long, Phú Nhuận, nhà mới 100%",7 Triệu/tháng,25 m²,Phú Nhuận,Hồ Chí Minh,"
26/10/2018 "
898405,"Cho thuê phòng Era Town, Q. 7, bảo vệ 24/24, wifi, máy giặt, tủ lanh free",Thương lượng,Không xác định,Quận 7,Hồ Chí Minh,"
26/10/2018 "
899431,Cho thuê khu trọ cao cấp q9 ưu tiên nhân viên văn phòng. LH: 0919.694.885 Ms Hương,2 Triệu/tháng,30 m²,Quận 9,Hồ Chí Minh,"
26/10/2018 "
897901,"Cho thuê phòng trọ đầy đủ nội thất, đường Hoàng Hoa Thám, khu quân đội, giá 7tr/tháng",7 Triệu/tháng,45 m²,Tân Bình,Hồ Chí Minh,"
26/10/2018 "
893617,"KTX máy lạnh 450k tại 7 Bạch Đằng, Q. Tân Bình",4.5 Trăm nghìn/tháng,Không xác định,Tân Bình,Hồ Chí Minh,"
26/10/2018 "
894900,"Phòng cao cấp mới xây, ngay cầu Kênh Tẻ, trung tâm Quận 4",5.3 Triệu/tháng,25 m²,Quận 4,Hồ Chí Minh,"
26/10/2018 "
892094,"Phòng nguyên lầu 3, Trần Kế Xương, 3tr500",3.5 Triệu/tháng,30 m²,Phú Nhuận,Hồ Chí Minh,"
26/10/2018 "
892150,Cho thuê phòng riêng 3tr5 có máy lạnh quận 7 mới xây,3.5 Triệu/tháng,28 m²,Quận 7,Hồ Chí Minh,"
26/10/2018 "
892408,"Cho thuê phòng đẹp khu Phan Xích Long, giờ tự do có WC riêng",3.3 Triệu/tháng,25 m²,Phú Nhuận,Hồ Chí Minh,"
26/10/2018 "
886529,"Cho thuê phòng mới full nội thất đường Ung Văn Khiêm, quận Bình Thạnh - 0933396482",4.8 Triệu/tháng,18 m²,Bình Thạnh,Hồ Chí Minh,"
25/10/2018 "
889879,"Cho thuê phòng mới giờ tự do gần ĐH Nguyễn Tất Thành, Quận 4. 3tr/th ở 3-4 người LH 0903.12.08.21",3 Triệu/tháng,20 m²,Quận 4,Hồ Chí Minh,"
25/10/2018 "
890148,"CHO THUÊ PHÒNG TRỌ SẠCH SẼ,THOÁNG MÁT, ĐƯỜNG PHÚ MỸ,NGÔ TẤT TỐ, Q.BÌNH THẠNH.GIÁ 3TR. LH 0902843600",4 Triệu/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,"
25/10/2018 "
890173,"Phòng đẹp có Wc riêng- 122 Bạch Đằng, Tân Bình gần Cv Gia Định, giá 2,7tr",2.7 Triệu/tháng,30 m²,Tân Bình,Hồ Chí Minh,"
25/10/2018 "
889918,"Căn hộ chung cư nguyễn văn lượng 3, cạnh UB phường 16 đường Thống Nhất, rộng, yên tĩnh, giá rẻ",45 Trăm nghìn/tháng,60 m²,Gò Vấp,Hồ Chí Minh,"
25/10/2018 "
888128,PHÒNG CHO THUÊ SẠCH SẼ THOÁNG MÁT NGAY TRUNG TÂM QUẬN PHÚ NHUẬN,4.5 Triệu/tháng,Không xác định,Phú Nhuận,Hồ Chí Minh,"
25/10/2018 "
887637,"Phòng đẹp cho thuê trong chung cư mini Đủ Tiện Nghi - MT Trường Chinh, DT: 20 – 35m2 (Có Thang Máy)",3 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,"
25/10/2018 "
885092, Shock!! Cho thuê phòng giá rẻ ở ngay cầu chữ Y diện tích 16m2 đầy đủ tiện nghi _LH: 0898521165,3.3 Triệu/tháng,20 m²,Quận 8,Hồ Chí Minh,"
25/10/2018 "
889964,"Căn hộ mini chính chủ, đường Bạch Đằng, ban công thoáng mát, wc riêng, mới, sạch đẹp, giá rẻ",35 Trăm nghìn/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,"
25/10/2018 "
888466,Phòng MINI CAO CẤP GIÁ RẺ QUẬN ️,6 Triệu/tháng,27 m²,Quận 1,Hồ Chí Minh,"
25/10/2018 "
890340,Cho Thuê Văn Phòng Quận 8 -Giao Thông Tốt-Gần Đại Lộ Văn Kiệt,9 Triệu/tháng,100 m²,Quận 8,Hồ Chí Minh,"
25/10/2018 "
879104,"Phòng trọ đúc sạch sẽ, an ninh, tự do - 4/5 Bàu Cát 1, Tân Bình",2.7 Triệu/tháng,30 m²,Tân Bình,Hồ Chí Minh,"
24/10/2018 "
878090,"Cho thuê phòng trọ ngay trung tâm quận 4, nhà mới, nội thất mới",5.3 Triệu/tháng,25 m²,Quận 4,Hồ Chí Minh,"
24/10/2018 "
879371,Cho thuê phòng trọ đường Cộng Hòa,4 Triệu/tháng,Không xác định,Tân Bình,Hồ Chí Minh,"
24/10/2018 "
881941,"Phòng trọ cao cấp CMT8, Q. 3, gần CV Lê Thị Riêng tiện nghi bao điện nước máy lạnh máy giặt",1.5 Triệu/tháng,15 m²,Quận 3,Hồ Chí Minh,"
24/10/2018 "
881435,Ở ghép KTX máy lạnh giá 450k - Đường Ung Văn Khiêm gần ĐH HuTech,4.5 Trăm nghìn/tháng,35 m²,Bình Thạnh,Hồ Chí Minh,"
24/10/2018 "
883503,Phòng trọ quận 3 full nội thất - có bếp - an ninh 100%,6.1 Triệu/tháng,28 m²,Quận 3,Hồ Chí Minh,"
24/10/2018 "
860981,"Cho thuê phòng trọ sạch sẽ thoáng mát, an ninh quận Gò Vấp",2 Triệu/tháng ,56m²,Gò Vấp,Hồ Chí Minh,"
24/10/2018 "
883770,"Cho thuê phòng giá rẻ ngay Hàng Xanh có máy lạnh, giờ giấc tự do. 0933010793 ",Thương lượng,Không xác định,Bình Thạnh,Hồ Chí Minh,"
24/10/2018 "
883267,Cho thuê phòng trong nhà nguyên căn quận 1,4.5 Triệu/tháng,30 m²,Quận 1,Hồ Chí Minh,"
24/10/2018 "
881477,"Phòng cho thuê cao cấp. Đường Bạch Đằng, quận bình thạnh. ",5 Triệu/tháng,35 m²,Bình Thạnh,Hồ Chí Minh,"
24/10/2018 "
882005,"PHÒNG CÓ NỘI THẤT, GIỜ GIẤC TỰ DO, NGAY VŨ TÙNG, CHỢ BÀ CHIỂU.",4.2 Triệu/tháng,Không xác định,Bình Thạnh,Hồ Chí Minh,"
24/10/2018 "
879717,"PHÒNG TRỌ Q1, 168 CÔ GIANG, FULL NỘI THẤT, GẦN TRUNG TÂM THÀNH PHỐ THUẬN TIỆN ĐI LẠI",5.5 Triệu/tháng,28 m²,Quận 1,Hồ Chí Minh,"
24/10/2018 "
881773,"Cho thuê phòng trọ đường Ung Văn Khiêm, quận Bình Thạnh, giá 3,6 triệu/tháng, diện tích 40m2",3.6 Triệu/tháng,40 m²,Bình Thạnh,Hồ Chí Minh,"
24/10/2018 "
883309,"Phòng trọ tại Nguyễn thị thập , Q7 giá từ 3tr5",3.5 Triệu/tháng,Không xác định,Quận 7,Hồ Chí Minh,"
24/10/2018 "
882821,Phòng Tân Bình full nội thất 5 sao (Sát sân bay Tân Sơn Nhất),4.5 Triệu/tháng,20 m²,Tân Bình,Hồ Chí Minh,"
24/10/2018 "
880774,"Phòng 42m2, full nội thất cao cấp, ngay ngã tư Phú Nhuận",6.2 Triệu/tháng,42 m²,Phú Nhuận,Hồ Chí Minh,"
24/10/2018 "
883593,"Cần nam ở ghép trong căn hộ Eratown Đức Khải. Giá 1.5tr/tháng bao Phí quản lý, điện, nước, wf",1.5 Triệu/tháng,30 m²,Quận 7,Hồ Chí Minh,"
24/10/2018 "
878221,"Cho thuê phòng trọ mới xây đầy đủ nội thất, có bếp nấu nấu ăn, trung tâm Quận 4",5 Triệu/tháng,25 m²,Quận 4,Hồ Chí Minh,"
24/10/2018 "
884130,"DUHA Homes cho thuê phòng dịch vụ bên hông siêu thị Pandora, 11/36 Hồ Đắc Di, QTân Phú",4.8 Triệu/tháng,Không xác định,Tân Phú,Hồ Chí Minh,"
24/10/2018 "
877987,Ở ghép KTX máy lạnh gần ĐH Hutech đường Ung Văn Khiêm giá 450 nghìn/tháng,4.5 Trăm nghìn/tháng,Không xác định,Bình Thạnh,Hồ Chí Minh,"
24/10/2018 "
878264,Cho thuê phòng trọ đường Hòa Bình,5 Triệu/tháng,30 m²,Tân Phú,Hồ Chí Minh,"
24/10/2018 "
883385,"Cho thuê nhà trên lầu 1, 1PN, 1PK, 32m2 giá 3tr thương lượng",3 Triệu/tháng,32 m²,Tân Phú,Hồ Chí Minh,"
24/10/2018 "
884936,Phòng đẹp cần cho thuê trung tâm Bình Thạnh Sát các trường đại học,4.5 Triệu/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,"
24/10/2018 "
877526,KÝ TÚC XÁ SINH VIÊN GIÁ 450K KV BÌNH THẠNH,4.5 Trăm nghìn/tháng,25 m²,Bình Thạnh,Hồ Chí Minh,"
24/10/2018 "
879863,"Cho thuê phòng tại Tân Phú, sát ĐH Công nghiệp Thực Phẩm, hẻm ô tô, có máy lạnh, ban công, toilet",3.5 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,"
24/10/2018 "
881919,"PHÒNG FULL NỘI THẤT, GIỜ TỰ DO, NGAY CHỢ BÀ CHIỂU.",4.2 Triệu/tháng,Không xác định,Bình Thạnh,Hồ Chí Minh,"
24/10/2018 "
